y,u(n0.5) sim,u(n1) sim,u(n1.5) sim,u(n0.5) an,u(n1) an,u(n1.5) an
0.97,0.028053,0.029,0.029328,0.028236,0.0291,0.0293959176824442
0.971,0.027197,0.028075,0.028378,0.0273505186666667,0.028159,0.0284356483392955
0.972,0.026342,0.02715,0.027429,0.0264612693333333,0.027216,0.0274740188408153
0.973,0.025486,0.026225,0.02648,0.025568244,0.026271,0.0265110301482454
0.974,0.02463,0.0253,0.02553,0.0246714346666667,0.025324,0.0255466832201161
0.975,0.023775,0.024375,0.024581,0.0237708333333333,0.024375,0.0245809790122594
0.976,0.022824,0.0234,0.023598,0.022866432,0.023424,0.0236139184778226
0.977,0.021873,0.022425,0.022614,0.0219582226666667,0.022471,0.0226455025672808
0.978,0.020922,0.02145,0.021631,0.0210461973333333,0.021516,0.0216757322284509
0.979,0.019971,0.020475,0.020648,0.020130348,0.020559,0.0207046084065038
0.98,0.01902,0.0195,0.019665,0.0192106666666667,0.0196,0.0197321320439778
0.981,0.018069,0.018525,0.018681,0.0182871453333333,0.018639,0.018758304080791
0.982,0.017118,0.01755,0.017698,0.017359776,0.017676,0.0177831254542544
0.983,0.016167,0.016575,0.016715,0.0164285506666667,0.016711,0.0168065970990844
0.984,0.015216,0.0156,0.015732,0.0154934613333333,0.015744,0.0158287199474152
0.985,0.014265,0.014625,0.014748,0.0145545,0.014775,0.0148494949288113
0.986,0.013314,0.01365,0.013765,0.0136116586666667,0.013804,0.01386892297028
0.987,0.012363,0.012675,0.012782,0.0126649293333334,0.012831,0.0128870049962837
0.988,0.011412,0.0117,0.011799,0.011714304,0.011856,0.011903741928752
0.989,0.010461,0.010725,0.010816,0.0107597746666667,0.010879,0.0109191346870937
0.99,0.0095099,0.00975,0.0098323,0.00980133333333335,0.00990000000000002,0.00993318418820907
0.991,0.0085589,0.008775,0.0088491,0.008838972,0.00891900000000001,0.0089458913465018
0.992,0.0076079,0.0078,0.0078659,0.00787268266666667,0.007936,0.00795725707389059
0.993,0.0066569,0.006825,0.0068827,0.00690245733333333,0.00695100000000001,0.00696728227982128
0.994,0.0057059,0.00585,0.0058994,0.005928288,0.005964,0.00597596787127841
0.995,0.0047549,0.004875,0.0049162,0.00495016666666666,0.00497500000000001,0.00498331475279679
0.996,0.003804,0.0039,0.0039329,0.00396808533333333,0.00398400000000001,0.00398932382647313
0.997,0.002853,0.002925,0.0029497,0.002982036,0.00299099999999999,0.00299399599197752
0.998,0.001902,0.00195,0.0019664,0.00199201066666667,0.001996,0.00199733214656496
0.999,0,0,0,0.000998001333333331,0.000999,0.00099933318508633
1,0,0,0,0,0,0
